code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.300010,2018-04-25,2017-12-31,0.037352,1.458856,0.272861,1.007412,0.093144,0.858342,0.840870,0.129052
sz.300011,2018-04-24,2017-12-31,0.031720,1.591104,0.334349,0.903223,0.066014,0.753155,0.713973,0.122763
sz.300012,2018-04-27,2017-12-31,0.054757,1.357481,0.638118,0.972755,0.064983,0.729564,0.967314,0.092080
sz.300013,2018-04-27,2017-12-31,0.106857,1.528508,0.438027,0.997119,0.160061,0.943449,0.933909,0.181661
sz.300014,2018-03-20,2017-12-31,0.160504,2.357222,0.503430,0.931408,0.145213,0.898418,0.905323,0.178535
sz.300015,2018-04-21,2017-12-31,0.185693,1.672923,0.891390,0.936618,0.132950,0.771848,0.980770,0.175626
sz.300016,2018-02-28,2017-12-31,0.120569,1.063953,0.498373,1.000000,0.227384,0.845562,1.005603,0.267416
sz.300017,2018-04-14,2017-12-31,0.108754,1.239282,0.567774,1.016663,0.152027,0.960663,1.102760,0.143506
sz.300018,2018-03-30,2017-12-31,0.068473,1.142043,0.242012,0.945346,0.262066,0.855282,1.127138,0.271846
sz.300019,2018-03-31,2017-12-31,0.070487,1.288136,0.766242,1.008088,0.070840,0.869012,1.016906,0.080163
sz.300020,2018-04-19,2017-12-31,0.045793,1.864079,0.344115,1.021728,0.069871,0.855793,0.851495,0.095884
sz.300021,2018-04-12,2017-12-31,0.070077,1.996839,0.472303,0.935744,0.079406,0.779129,0.835268,0.122016
sz.300022,2018-04-27,2017-12-31,-0.196247,9.366387,1.452103,1.347182,-0.010710,2.164919,-0.582487,0.008493
sz.300023,2018-04-28,2017-12-31,0.027911,6.369771,0.107048,0.929524,0.044036,1.206538,0.879973,0.041477
sz.300024,2018-03-23,2017-12-31,0.075210,1.348416,0.316700,0.974733,0.180682,0.874691,1.039233,0.198768
sz.300025,2018-04-24,2017-12-31,-0.163088,3.706294,0.466712,0.887496,-0.106235,1.048608,1.550163,-0.065355
sz.300026,2018-03-30,2017-12-31,0.073403,1.197745,0.458753,1.007878,0.132544,0.777240,0.999122,0.170682
sz.300027,2018-03-27,2017-12-31,0.088600,2.139753,0.197278,0.839154,0.250121,0.917935,0.784162,0.347482
sz.300028,2018-04-25,2017-12-31,-0.714266,1.548697,0.056545,1.000000,-8.156413,1.005720,0.999865,-8.111115
sz.300029,2018-04-18,2017-12-31,0.302043,2.578194,0.583337,0.969268,0.207200,0.997346,0.912761,0.227608
sz.300030,2018-04-25,2017-12-31,0.011750,1.693151,0.341850,1.353326,0.015001,0.487061,0.427963,0.071965
sz.300031,2018-04-23,2017-12-31,0.091301,1.302874,0.500930,0.933987,0.149781,0.954244,0.995373,0.157692
sz.300032,2018-04-20,2017-12-31,-0.095816,1.545649,0.548732,0.972517,-0.116163,1.046246,1.146925,-0.096806
sz.300033,2018-02-28,2017-12-31,0.237051,1.354118,0.340081,1.000000,0.514758,0.900118,1.078042,0.530479
sz.300034,2018-03-23,2017-12-31,0.043869,1.391841,0.365550,1.188433,0.072551,0.920262,1.004177,0.078509
sz.300035,2018-04-24,2017-12-31,0.048862,1.271851,0.340368,0.999936,0.112879,0.866577,1.011214,0.128814
sz.300036,2018-03-29,2017-12-31,0.114717,1.409805,0.518142,1.037671,0.151342,0.930367,0.985833,0.165007
sz.300037,2018-03-27,2017-12-31,0.121846,1.413198,0.558978,0.977389,0.157815,0.875364,0.993263,0.181508
sz.300038,2018-03-24,2017-12-31,0.082243,1.349101,0.344215,0.983344,0.180103,0.897528,0.952885,0.210587
sz.300039,2018-04-19,2017-12-31,0.119281,1.140581,0.602928,1.000000,0.173452,0.831618,1.041637,0.200234
sz.300040,2018-04-23,2017-12-31,0.054858,1.812671,0.431775,1.000000,0.070091,0.840409,1.021333,0.081659
sz.300041,2018-03-07,2017-12-31,0.063946,1.179015,0.744619,0.995640,0.073157,0.862266,1.014643,0.083619
sz.300042,2018-04-25,2017-12-31,0.062899,1.050132,0.990101,1.000000,0.060495,0.859001,1.119319,0.062918
sz.300043,2018-04-28,2017-12-31,0.093895,2.265653,0.496425,0.929578,0.089806,0.969568,0.714231,0.129685
sz.300044,2018-03-31,2017-12-31,0.117453,2.056814,0.470374,1.008576,0.120370,0.879346,0.873934,0.156632
sz.300045,2018-04-20,2017-12-31,0.069027,1.329737,0.364462,0.997753,0.142752,0.944496,0.989719,0.152711
sz.300046,2018-03-20,2017-12-31,0.065490,1.273957,0.268311,1.000000,0.191593,0.795902,1.119051,0.215115
sz.300047,2018-03-28,2017-12-31,0.064891,1.514302,0.814279,0.869482,0.060525,0.985879,0.846782,0.072501
sz.300048,2018-04-25,2017-12-31,0.027286,1.940207,0.281029,1.226264,0.040809,1.153070,0.743766,0.047584
sz.300049,2018-04-28,2017-12-31,0.048479,1.655795,0.346153,0.765655,0.110470,0.583330,0.994815,0.190365
sz.300050,2018-04-25,2017-12-31,0.045407,1.216797,0.294579,1.127474,0.112355,0.793606,1.113106,0.127190
sz.300051,2018-04-18,2017-12-31,0.070977,1.556138,0.220637,1.201830,0.172007,1.002953,0.890213,0.192651
sz.300052,2018-03-21,2017-12-31,0.059118,1.319170,0.279081,1.022136,0.157100,0.895664,1.012899,0.173167
sz.300053,2018-04-21,2017-12-31,0.060098,1.314244,0.279516,1.003849,0.162970,0.856468,0.976864,0.194788
sz.300054,2018-04-23,2017-12-31,0.114192,1.171362,0.492806,0.981380,0.201573,0.817030,1.029969,0.239536
sz.300055,2018-04-25,2017-12-31,0.054184,1.356911,0.270844,0.996927,0.147889,0.813260,1.206002,0.150785
sz.300056,2018-04-03,2017-12-31,0.032898,2.152538,0.475143,1.253106,0.025669,0.694931,0.606182,0.060935
sz.300057,2018-04-10,2017-12-31,0.033814,2.157104,0.632540,0.881372,0.028117,0.763134,0.701174,0.052547
sz.300058,2018-04-24,2017-12-31,0.038350,2.869253,0.915838,0.896392,0.016281,0.795704,0.539029,0.037959
sz.300059,2018-03-17,2017-12-31,0.046315,2.502668,0.074002,1.003241,0.249273,0.934854,1.062515,0.250955
sz.300061,2018-04-24,2017-12-31,0.088657,1.213733,0.486186,0.923761,0.162639,0.922306,0.976083,0.180661
sz.300062,2018-04-26,2017-12-31,-0.084335,2.322023,0.418269,1.056766,-0.082169,0.990055,1.631481,-0.050870
sz.300063,2018-04-26,2017-12-31,-0.149182,1.766244,1.899015,0.940415,-0.047295,1.303071,1.128303,-0.032168
sz.300064,2018-04-13,2017-12-31,0.034213,1.326482,0.171183,1.040302,0.144835,0.848763,0.815270,0.209307
sz.300065,2018-04-25,2017-12-31,0.083313,1.619962,0.400440,0.659579,0.194716,0.814835,0.990362,0.241290
sz.300066,2018-04-03,2017-12-31,0.053035,1.196198,0.342142,0.960965,0.134847,0.863269,1.112834,0.140367
sz.300067,2018-04-20,2017-12-31,0.066433,1.260519,0.827224,1.015342,0.062747,0.752093,0.947358,0.088066
sz.300068,2018-03-27,2017-12-31,0.063656,1.678265,0.860076,0.910025,0.048461,1.002135,0.832798,0.058066
sz.300069,2018-04-24,2017-12-31,0.034732,1.670533,0.301665,0.792034,0.087017,0.851661,0.777178,0.131467
sz.300070,2018-04-21,2017-12-31,0.149396,2.305298,0.355545,0.968364,0.188226,0.827798,0.904910,0.251276
sz.300071,2018-04-27,2017-12-31,-0.265766,3.372580,0.996198,0.994980,-0.079502,1.217205,1.443426,-0.045250
sz.300072,2018-04-20,2017-12-31,0.336869,2.915387,1.022888,0.956711,0.118074,0.886398,0.868632,0.153353
sz.300073,2018-04-03,2017-12-31,0.171091,1.670767,0.883287,1.000000,0.115934,0.847523,0.952675,0.143587
sz.300074,2018-04-04,2017-12-31,0.029485,1.277285,0.306400,1.026422,0.073401,1.023604,0.982452,0.072989
sz.300075,2018-04-24,2017-12-31,0.098664,1.574949,0.444363,0.919426,0.153334,0.896699,1.004517,0.170230
sz.300076,2018-04-27,2017-12-31,-0.102863,1.110553,0.120601,1.000363,-0.767739,0.943955,0.935839,-0.869083
sz.300077,2018-04-21,2017-12-31,-0.177635,1.138281,0.222222,0.998218,-0.703507,1.009705,0.985441,-0.707038
sz.300078,2018-04-14,2017-12-31,0.063535,1.428467,0.379773,0.993044,0.117936,0.842174,0.934158,0.149908
sz.300079,2018-04-24,2017-12-31,0.010421,1.184547,0.325458,0.812225,0.033280,0.711103,1.767648,0.026476
sz.300080,2018-04-17,2017-12-31,-0.377092,2.382300,0.282189,0.985427,-0.569229,1.049076,1.213543,-0.447121
sz.300081,2018-04-25,2017-12-31,0.055523,1.073423,0.236618,1.009891,0.216461,0.856624,1.056724,0.239127
sz.300082,2018-04-24,2017-12-31,0.075841,2.104384,0.980571,0.957107,0.038401,0.811150,0.834364,0.056739
sz.300083,2018-04-27,2017-12-31,0.086123,1.946512,0.616601,1.000565,0.071716,0.838227,0.927932,0.092201
sz.300084,2018-04-25,2017-12-31,0.007100,1.542843,0.182750,0.510279,0.049348,0.877343,0.534685,0.105197
sz.300085,2018-04-24,2017-12-31,0.019414,1.619390,0.618699,0.896438,0.021615,0.719764,0.835045,0.035964
sz.300086,2018-04-24,2017-12-31,0.027494,1.211975,0.217303,1.045023,0.099898,0.770198,0.969962,0.133721
sz.300087,2018-04-04,2017-12-31,0.089466,2.161409,0.627873,0.644486,0.102291,0.950304,1.036886,0.103811
sz.300088,2018-04-20,2017-12-31,0.134260,1.815514,1.478529,0.993481,0.050345,0.836941,0.901009,0.066763
sz.300089,2018-04-23,2017-12-31,0.041044,1.445694,0.208737,1.001207,0.135847,0.872169,0.678671,0.229504
sz.300090,2018-04-28,2017-12-31,-0.292916,2.739337,0.110125,0.997016,-0.973887,0.990107,1.259434,-0.781000
sz.300091,2018-04-26,2017-12-31,0.107744,2.607706,0.484127,1.067074,0.079980,0.823561,0.761977,0.127451
sz.300092,2018-03-28,2017-12-31,0.011273,1.316532,0.477303,1.000000,0.017939,0.802323,1.037534,0.021550
sz.300093,2018-04-25,2017-12-31,0.020253,1.595611,0.425638,1.001120,0.029788,0.821364,0.882719,0.041085
sz.300094,2018-04-27,2017-12-31,0.076597,1.865485,1.166807,1.000000,0.035190,0.883797,0.747450,0.053271
sz.300095,2018-04-20,2017-12-31,0.040851,1.877330,0.285797,0.889796,0.085570,0.867606,0.758103,0.130098
sz.300096,2018-04-25,2017-12-31,0.025187,2.313573,0.375787,0.665841,0.043508,0.643824,0.723488,0.093406
sz.300097,2018-04-25,2017-12-31,0.102453,1.393067,0.394257,1.010193,0.184659,0.837355,0.959075,0.229937
sz.300098,2018-04-25,2017-12-31,0.092574,1.401528,0.361917,1.020440,0.178851,0.878013,1.063471,0.191542
sz.300099,2018-04-24,2017-12-31,0.060092,1.107760,0.225705,0.938569,0.256074,0.859201,1.053734,0.282840
sz.300100,2018-04-24,2017-12-31,0.068941,2.288031,0.707789,0.835278,0.050966,0.768684,0.813272,0.081527
sz.300101,2018-03-28,2017-12-31,0.035930,1.425808,0.364044,0.727905,0.095098,0.839797,0.953388,0.118775
sz.300102,2018-03-01,2017-12-31,0.080795,1.647148,0.263309,1.000000,0.186289,0.835122,0.988566,0.225648
sz.300103,2018-03-27,2017-12-31,0.049780,1.160804,0.290588,1.000000,0.147576,0.844631,1.110223,0.157376
sz.300104,2018-04-27,2017-12-31,-2.549107,4.604052,0.283099,0.763188,-2.562586,1.041381,1.046275,-2.351923
sz.300105,2018-03-22,2017-12-31,0.008303,1.282768,0.241308,1.166131,0.023003,0.956325,26.437086,0.000910
sz.300106,2018-04-03,2017-12-31,-0.458126,3.242769,0.266584,0.976116,-0.542918,1.017470,1.151107,-0.463550
sz.300107,2018-03-31,2017-12-31,0.091989,1.070831,0.528673,1.000000,0.162491,0.853965,1.018399,0.186841
sz.300108,2018-04-24,2017-12-31,0.108580,1.530962,0.245363,0.979584,0.295077,0.813767,0.890431,0.407226
sz.300109,2018-04-24,2017-12-31,0.073445,1.293086,0.298960,1.001919,0.189621,0.853078,0.995203,0.223350
sz.300110,2018-03-31,2017-12-31,0.025446,1.902299,0.467524,0.961369,0.029761,0.725682,0.616447,0.066529
sz.300111,2018-04-27,2017-12-31,0.018130,2.103356,0.556425,1.096052,0.014134,4.019806,0.118349,0.029709
sz.300112,2018-04-17,2017-12-31,0.053605,1.289913,0.516980,0.946987,0.084884,0.779050,1.006500,0.108255
sz.300113,2018-04-19,2017-12-31,0.187644,1.353780,0.491248,0.833899,0.338355,0.897487,1.035278,0.364156
sz.300114,2018-03-15,2017-12-31,0.092591,1.482747,0.598666,0.861169,0.121124,0.858365,1.083177,0.130274
sz.300115,2018-03-30,2017-12-31,0.135602,2.169051,0.923199,0.968683,0.069907,0.896657,0.899717,0.086653
sz.300116,2018-04-27,2017-12-31,-0.615431,4.211999,0.383103,0.986545,-0.386597,1.020716,1.103093,-0.343354
sz.300117,2018-03-29,2017-12-31,0.044165,3.498610,0.580244,0.820961,0.026500,0.769658,0.569176,0.060492
sz.300118,2018-04-25,2017-12-31,0.115307,2.349174,0.865077,0.944020,0.060104,0.891532,0.890201,0.075732
sz.300119,2018-04-20,2017-12-31,0.054415,1.467412,0.370254,0.840808,0.119117,0.863508,0.912427,0.151185
sz.300120,2018-04-13,2017-12-31,0.046702,1.433409,0.517240,0.941908,0.066875,0.884088,0.938513,0.080599
sz.300121,2018-04-04,2017-12-31,0.269864,2.012365,1.079064,1.000000,0.124277,0.815501,0.906973,0.168024
sz.300122,2018-03-20,2017-12-31,0.158378,1.248513,0.393983,1.000000,0.321976,0.856532,1.028592,0.365458
sz.300123,2018-04-25,2017-12-31,0.033591,1.518795,0.239781,0.935069,0.098643,0.829509,0.791292,0.150282
sz.300124,2018-04-25,2017-12-31,0.209039,1.678263,0.561342,0.971299,0.228448,0.907767,1.026180,0.245239
sz.300125,2018-04-17,2017-12-31,-0.293172,1.737370,0.071959,0.998734,-2.347998,1.002355,1.086351,-2.156283
sz.300126,2018-04-25,2017-12-31,0.004279,1.242336,0.425966,1.020383,0.007924,1.395085,1.771820,0.003206
sz.300127,2018-03-28,2017-12-31,0.166700,1.071067,0.424909,0.993158,0.368811,0.856316,1.008078,0.427244
sz.300128,2018-03-31,2017-12-31,0.029229,1.857991,0.812730,0.745033,0.025980,0.847192,0.839095,0.036547
sz.300129,2018-04-24,2017-12-31,0.069751,1.423258,0.507001,1.000120,0.096651,0.810165,1.005873,0.118602
sz.300130,2018-03-22,2017-12-31,0.041654,1.937263,0.369721,1.000031,0.058154,0.769694,0.766696,0.098546
sz.300131,2018-03-19,2017-12-31,0.076083,2.323031,1.694772,0.807660,0.023927,0.827657,0.731980,0.039495
sz.300132,2018-04-16,2017-12-31,0.139066,1.223195,0.973408,1.000000,0.116797,0.873056,0.995563,0.134375
sz.300133,2018-04-23,2017-12-31,0.095550,1.726169,0.457675,0.997672,0.121228,0.903367,0.891286,0.150564
sz.300134,2018-04-19,2017-12-31,-0.091717,1.332170,0.239372,0.976509,-0.294537,0.879757,1.013851,-0.330220
sz.300135,2018-04-28,2017-12-31,0.031557,2.509936,0.603137,1.046141,0.019926,0.792311,0.464329,0.054163
sz.300136,2018-04-18,2017-12-31,0.379722,1.814461,0.808522,0.998239,0.259294,0.838187,0.981322,0.315239
sz.300137,2018-04-24,2017-12-31,0.123310,1.279957,0.533759,0.942944,0.191413,0.853871,1.013927,0.221092
sz.300138,2018-03-27,2017-12-31,0.091323,1.715202,1.033376,1.110158,0.046411,0.842167,0.886708,0.062150
sz.300139,2018-04-24,2017-12-31,-0.156746,1.218044,0.093447,0.911502,-1.510805,1.279638,1.054345,-1.119795
sz.300140,2018-04-05,2017-12-31,0.058989,2.653044,0.556431,1.032303,0.038708,0.798065,0.738403,0.065686
sz.300141,2018-04-20,2017-12-31,0.008721,1.544423,0.502286,0.701152,0.016033,0.494758,0.965414,0.033568
sz.300142,2018-04-24,2017-12-31,-0.172310,1.956839,0.109552,0.962193,-0.835362,0.968063,1.215509,-0.709925
sz.300143,2018-03-17,2017-12-31,0.053942,1.133747,0.127980,0.883735,0.420675,0.838340,1.014425,0.494660
sz.300144,2018-03-28,2017-12-31,0.155464,1.188394,0.370522,0.998446,0.353616,0.824177,0.997718,0.430035
sz.300145,2018-04-26,2017-12-31,0.136424,1.982655,0.444338,0.984606,0.157278,0.832539,0.910260,0.207538
sz.300146,2018-02-28,2017-12-31,0.156685,1.169834,0.543752,0.999282,0.246498,0.866444,1.063720,0.267452
sz.300147,2018-03-31,2017-12-31,0.019228,2.512126,0.253905,0.588086,0.051261,0.890596,0.461051,0.124842
sz.300148,2018-04-25,2017-12-31,0.031472,1.141134,0.192625,0.974374,0.146942,0.788777,1.102168,0.169022
sz.300149,2018-04-03,2017-12-31,0.073110,1.161180,0.299894,1.027294,0.204368,0.862336,1.013026,0.233946
sz.300150,2018-04-03,2017-12-31,0.026669,1.287617,0.231653,0.930512,0.096085,0.947341,1.127813,0.089931
sz.300151,2018-04-25,2017-12-31,0.042108,1.202879,0.604096,1.003483,0.057747,0.955326,1.011719,0.059747
sz.300152,2018-04-25,2017-12-31,0.027174,2.302042,0.208543,1.301543,0.043490,0.687905,0.695203,0.090938
sz.300153,2018-04-25,2017-12-31,0.029856,1.477564,0.748745,1.066195,0.025312,1.037520,0.951957,0.025628
sz.300154,2018-04-03,2017-12-31,0.055133,1.173008,0.355074,1.043384,0.126868,0.816889,1.373397,0.113081
sz.300155,2018-04-25,2017-12-31,0.011645,1.309163,0.565518,0.956618,0.016442,1.027184,1.628080,0.009832
sz.300156,2018-04-28,2017-12-31,0.136224,2.293315,0.462209,1.018436,0.126188,0.891193,0.839580,0.168650
sz.300157,2018-04-21,2017-12-31,-0.126982,1.718507,0.485857,1.061145,-0.143320,1.074528,1.145111,-0.116478
sz.300158,2018-04-21,2017-12-31,0.055905,1.343071,0.515123,1.038066,0.077843,0.806636,0.948700,0.101721
sz.300159,2018-04-24,2017-12-31,0.067442,1.415869,0.217799,1.030934,0.212139,0.825346,0.971227,0.264645
sz.300160,2018-04-25,2017-12-31,0.087299,1.526712,0.710384,0.949882,0.084740,0.764462,0.911004,0.121679
sz.300161,2018-02-12,2017-12-31,0.029061,2.006888,0.434022,0.911089,0.036620,0.796181,0.741284,0.062047
sz.300162,2018-04-20,2017-12-31,0.018365,1.290719,0.451415,0.937608,0.033618,0.804639,0.950906,0.043937
sz.300163,2018-04-25,2017-12-31,-0.039190,1.579145,0.611519,0.792828,-0.051188,3.912408,3.745059,-0.003494
sz.300164,2018-04-04,2017-12-31,0.028494,1.556391,0.338822,0.827749,0.065277,1.292886,0.928578,0.054373
sz.300165,2018-04-23,2017-12-31,0.065983,1.386743,0.363380,0.903576,0.144915,0.814083,1.157468,0.153792
sz.300166,2018-04-24,2017-12-31,0.103236,1.208545,0.298624,0.980464,0.291750,0.885018,1.012348,0.325633
sz.300167,2018-04-19,2017-12-31,-0.008149,1.854024,0.418857,0.560704,-0.018715,2.732522,-0.474689,0.014428
sz.300168,2018-04-23,2017-12-31,0.129861,2.790317,0.344300,1.005656,0.134412,0.884430,0.763542,0.199041
sz.300169,2018-04-28,2017-12-31,-0.030616,1.685850,0.375807,0.992181,-0.048705,1.426181,10.326080,-0.003307
sz.300170,2018-04-20,2017-12-31,0.143120,1.278433,0.803974,1.062310,0.131077,1.001043,1.015951,0.128885
sz.300171,2018-04-25,2017-12-31,0.041644,1.448649,0.402807,0.905169,0.078843,0.822533,1.065354,0.089973
sz.300172,2018-04-03,2017-12-31,0.102338,1.619664,0.363858,0.956702,0.181512,0.860382,0.991688,0.212735
sz.300173,2018-03-26,2017-12-31,0.040355,1.522604,0.247272,0.998330,0.107364,0.642102,0.936397,0.178564
sz.300174,2018-04-21,2017-12-31,0.086601,2.181985,0.695760,0.744963,0.076573,1.060915,0.836322,0.086302
sz.300175,2018-04-25,2017-12-31,0.048679,1.290367,0.361868,1.000000,0.104250,0.659972,1.010981,0.156245
sz.300176,2018-04-27,2017-12-31,0.562907,2.555418,1.317174,1.000000,0.167237,0.754079,0.947778,0.233995
sz.300177,2018-04-25,2017-12-31,0.040881,1.388436,0.448512,0.768795,0.085390,0.808334,0.984518,0.107298
sz.300178,2018-03-20,2017-12-31,0.132859,2.755729,0.599763,0.860555,0.093411,0.798057,0.808562,0.144761
sz.300179,2018-04-25,2017-12-31,0.079422,1.188356,0.341382,1.002496,0.195285,0.839797,1.051351,0.221181
sz.300180,2018-04-21,2017-12-31,0.066505,1.395768,0.478900,0.974538,0.102094,0.877222,0.936764,0.124239
sz.300181,2018-03-16,2017-12-31,0.033732,1.565651,0.378930,0.848876,0.066980,0.865790,0.806071,0.095976
sz.300182,2018-04-24,2017-12-31,0.114328,1.480346,0.313829,0.992339,0.247992,0.970388,0.893637,0.285977
sz.300183,2018-04-24,2017-12-31,0.090933,1.118994,0.311818,1.008371,0.258448,0.995793,1.140841,0.227499
sz.300184,2018-04-21,2017-12-31,0.117564,1.428380,2.093956,1.000000,0.039306,0.785455,0.954029,0.052454
sz.300185,2018-03-27,2017-12-31,0.042410,1.905686,0.330472,0.945939,0.071190,0.791727,0.655800,0.137111
sz.300187,2018-04-25,2017-12-31,0.092436,1.992811,0.397185,0.987202,0.118298,0.851695,1.091775,0.127221
sz.300188,2018-03-23,2017-12-31,0.129604,1.368633,0.465835,1.035880,0.196242,0.883673,1.045465,0.212418
sz.300189,2018-04-24,2017-12-31,-0.011469,2.009932,0.157599,-13.019480,0.002781,0.104643,0.479013,0.055482
sz.300190,2018-03-31,2017-12-31,0.043389,1.662772,0.266723,0.962097,0.101686,0.844910,0.889407,0.135317
sz.300191,2018-04-25,2017-12-31,-0.014393,1.093219,0.064429,0.992804,-0.205831,1.104528,0.589792,-0.315962
sz.300192,2018-04-03,2017-12-31,0.008171,1.780045,0.375935,0.980924,0.012448,0.671826,0.836354,0.022154
sz.300193,2018-02-10,2017-12-31,0.065404,1.164441,0.315086,0.978230,0.182228,0.884892,1.551245,0.132753
sz.300194,2018-03-31,2017-12-31,0.070031,1.117105,0.460204,1.000060,0.136214,0.852972,1.002648,0.159272
sz.300195,2018-04-19,2017-12-31,0.047464,1.434200,0.252103,1.095141,0.119868,0.771051,0.970877,0.160124
sz.300196,2018-04-05,2017-12-31,0.086337,1.310427,0.661383,1.002071,0.099410,0.854472,0.959439,0.121259
sz.300197,2018-04-17,2017-12-31,0.135691,2.843856,0.516002,0.998225,0.092633,0.856973,0.753386,0.143476
sz.300198,2018-04-25,2017-12-31,0.044001,1.729705,0.528867,0.862353,0.055778,0.760843,0.835036,0.087794
sz.300199,2018-03-16,2017-12-31,0.088050,1.302504,0.255506,1.000000,0.264574,0.940598,0.965518,0.291329
sz.300200,2018-04-20,2017-12-31,0.038711,1.163380,0.655609,1.000000,0.050753,0.812994,1.013122,0.061619
sz.300201,2018-04-25,2017-12-31,0.110603,1.823104,0.588956,1.006675,0.102325,0.903117,0.885559,0.127944
sz.300202,2018-04-13,2017-12-31,0.032360,1.454198,0.258226,1.071422,0.080430,0.795250,0.818849,0.123513
sz.300203,2018-04-23,2017-12-31,0.152715,2.005658,0.474824,0.894573,0.179257,0.895258,0.911280,0.219723
sz.300204,2018-02-13,2017-12-31,0.127945,1.211007,0.557483,1.010303,0.187583,0.860253,1.024453,0.212851
sz.300205,2018-03-29,2017-12-31,0.019352,1.496729,1.107784,1.969170,0.005927,0.492577,0.785448,0.015320
sz.300206,2018-04-24,2017-12-31,0.035923,1.187858,0.582681,1.153895,0.044979,1.016757,1.138449,0.038858
sz.300207,2018-04-18,2017-12-31,0.209840,4.126503,1.313360,0.963151,0.040200,0.890293,0.852168,0.052987
sz.300208,2018-04-25,2017-12-31,0.190913,1.904682,0.456644,1.002071,0.219047,0.821417,0.954432,0.279401
sz.300209,2018-04-25,2017-12-31,0.053048,1.264419,0.385330,1.102355,0.098769,0.855837,1.028154,0.112246
sz.300210,2018-04-21,2017-12-31,0.043644,1.746293,0.183371,0.978874,0.139236,0.818779,0.672629,0.252819
sz.300211,2018-04-17,2017-12-31,0.007306,1.161056,0.291586,1.000000,0.021580,0.820589,2.902446,0.009060
sz.300212,2018-04-10,2017-12-31,0.076538,2.952530,0.385823,0.733511,0.091598,0.891286,0.734353,0.139947
